id_speaker;gender;ester1;ester2;etape;repere;all
3155;NA;NA;NA;1;NA;1
3156;male;NA;NA;31;32;63
3157;NA;NA;NA;1;NA;1
3158;NA;NA;NA;NA;NA;0
3159;NA;NA;NA;1;NA;1
3160;NA;NA;NA;3;NA;3
3161;NA;NA;NA;NA;NA;0
3162;male;NA;NA;NA;18;18
3163;male;NA;NA;NA;56;56
3164;male;NA;NA;NA;3;3
3165;male;NA;NA;NA;31;31
3166;male;NA;NA;NA;NA;0
3167;female;NA;NA;NA;11;11
3168;male;NA;NA;NA;NA;0
3169;male;NA;NA;NA;5;5
3170;male;NA;NA;NA;NA;0
3171;female;NA;NA;NA;18;18
3172;male;NA;NA;NA;1;1
3173;female;NA;NA;NA;1;1
3174;male;NA;NA;NA;1;1
3175;female;NA;NA;NA;2;2
3176;male;NA;NA;NA;3;3
3177;female;NA;NA;NA;2;2
3178;male;NA;NA;NA;2;2
3179;male;NA;NA;NA;20;20
3180;male;NA;NA;NA;2;2
3181;female;NA;NA;NA;21;21
3182;female;NA;NA;NA;1;1
3183;female;NA;NA;NA;3;3
3184;male;NA;NA;NA;6;6
3185;male;NA;NA;NA;2;2
3186;male;NA;NA;NA;NA;0
3187;male;NA;NA;NA;1;1
3188;male;NA;NA;NA;17;17
3189;female;NA;NA;NA;12;12
3190;male;NA;NA;NA;2;2
3191;female;NA;NA;NA;9;9
3192;male;NA;NA;NA;8;8
3193;male;NA;NA;NA;3;3
3194;male;NA;NA;NA;1;1
3195;female;NA;NA;NA;16;16
3196;male;NA;NA;NA;2;2
3197;male;NA;NA;NA;6;6
3198;male;NA;NA;NA;6;6
3199;female;NA;NA;NA;245;245
3200;female;NA;NA;NA;28;28
3201;male;NA;NA;NA;NA;0
3202;male;NA;NA;NA;2;2
3203;male;NA;NA;NA;3;3
3204;female;NA;NA;NA;2;2
3205;male;NA;NA;NA;1;1
3206;female;NA;NA;NA;NA;0
3207;male;NA;NA;NA;1;1
3208;male;NA;NA;NA;NA;0
3209;male;NA;NA;NA;1;1
3210;male;NA;NA;NA;NA;0
3211;male;NA;NA;NA;NA;0
3212;male;NA;NA;NA;1;1
3213;male;NA;NA;NA;3;3
3214;male;NA;NA;NA;3;3
3215;male;NA;NA;NA;2;2
3216;male;NA;NA;NA;1;1
3217;male;NA;NA;NA;2;2
3218;male;NA;NA;NA;5;5
3219;male;NA;NA;NA;747;747
3220;male;NA;NA;NA;2;2
3221;male;NA;NA;NA;NA;0
3222;male;NA;NA;NA;1;1
3223;male;NA;NA;NA;NA;0
3224;female;NA;NA;NA;4;4
3225;female;NA;NA;NA;NA;0
3226;male;NA;NA;NA;1;1
3227;male;NA;NA;NA;NA;0
3228;male;NA;NA;NA;2;2
3229;male;NA;NA;NA;NA;0
3230;male;NA;NA;NA;8;8
3231;male;NA;NA;NA;3;3
3232;male;NA;NA;NA;NA;0
3233;female;NA;NA;NA;1;1
3234;male;NA;NA;NA;1;1
3235;male;NA;NA;NA;NA;0
3236;female;NA;NA;NA;1;1
3237;female;NA;NA;NA;113;113
3238;male;NA;NA;NA;3;3
3239;female;NA;NA;NA;1;1
3240;male;NA;NA;NA;2;2
3241;male;NA;NA;NA;1;1
3242;male;NA;NA;NA;6;6
3243;female;NA;NA;NA;2;2
3244;female;NA;NA;NA;4;4
3245;female;NA;NA;NA;NA;0
3246;female;NA;NA;NA;13;13
3247;male;NA;NA;NA;22;22
3248;female;NA;NA;NA;2;2
3249;male;NA;NA;NA;1;1
3250;male;NA;NA;NA;NA;0
3251;male;NA;NA;NA;NA;0
3252;male;NA;NA;NA;91;91
3253;male;NA;NA;NA;7;7
3254;male;NA;NA;NA;2;2
3255;male;NA;NA;NA;9;9
3256;male;NA;NA;NA;3;3
3257;male;NA;NA;NA;1;1
3258;female;NA;NA;NA;5;5
3259;male;NA;NA;NA;2;2
3260;male;NA;NA;NA;262;262
3261;female;NA;NA;NA;4;4
3262;female;NA;NA;NA;4;4
3263;male;NA;NA;NA;2;2
3264;male;NA;NA;NA;2;2
3265;female;NA;NA;NA;16;16
3266;male;NA;NA;NA;3;3
3267;female;NA;NA;NA;1;1
3268;female;NA;NA;NA;43;43
3269;male;NA;NA;NA;84;84
3270;female;NA;NA;NA;35;35
3271;male;NA;NA;NA;82;82
3272;male;NA;NA;NA;29;29
3273;male;NA;NA;NA;1;1
3274;female;NA;NA;NA;63;63
3275;male;NA;NA;NA;2;2
3276;female;NA;NA;NA;66;66
3277;male;NA;NA;NA;1;1
3278;female;NA;NA;NA;1;1
3279;female;NA;NA;NA;17;17
3280;male;NA;NA;NA;102;102
3281;male;NA;NA;NA;37;37
3282;male;NA;NA;NA;3;3
3283;female;NA;NA;NA;58;58
3284;male;NA;NA;NA;10;10
3285;male;NA;NA;NA;359;359
3286;male;NA;NA;NA;82;82
3287;male;NA;NA;NA;21;21
3288;male;NA;NA;NA;5;5
3289;male;NA;NA;NA;9;9
3290;male;NA;NA;NA;31;31
3291;female;NA;NA;NA;11;11
3292;male;NA;NA;NA;19;19
3293;male;NA;NA;NA;36;36
3294;female;NA;NA;NA;14;14
3295;male;NA;NA;NA;293;293
3296;female;NA;NA;NA;2;2
3297;male;NA;NA;NA;1;1
3298;female;NA;NA;NA;30;30
3299;female;NA;NA;NA;30;30
3300;male;NA;NA;NA;1;1
3301;male;NA;NA;NA;2;2
3302;male;NA;NA;NA;1;1
3303;female;NA;NA;NA;31;31
3304;male;NA;NA;NA;11;11
3305;male;NA;NA;NA;2;2
3306;male;NA;NA;NA;61;61
3307;female;NA;NA;NA;1;1
3308;male;NA;NA;NA;NA;0
3309;male;NA;NA;NA;3;3
3310;male;NA;NA;NA;12;12
3311;male;NA;NA;NA;7;7
3312;male;NA;NA;NA;167;167
3313;male;NA;NA;NA;6;6
3314;male;NA;NA;NA;5;5
3315;male;NA;NA;NA;23;23
3316;male;NA;NA;NA;24;24
3317;female;NA;NA;NA;66;66
3318;male;NA;NA;NA;26;26
3319;male;NA;NA;NA;85;85
3320;male;NA;NA;NA;1;1
3321;female;NA;NA;NA;6;6
3322;male;NA;NA;NA;4;4
3323;male;NA;NA;NA;1;1
3324;male;NA;NA;NA;1;1
3325;female;NA;NA;NA;6;6
3326;male;NA;NA;NA;NA;0
3327;male;NA;NA;NA;NA;0
3328;male;NA;NA;NA;NA;0
3329;male;NA;NA;NA;NA;0
3330;male;NA;NA;NA;6;6
3331;male;NA;NA;NA;17;17
3332;female;NA;NA;NA;11;11
3333;male;NA;NA;NA;2;2
3334;female;NA;NA;NA;1;1
3335;male;NA;NA;NA;1;1
3336;female;NA;NA;NA;3;3
3337;female;NA;NA;NA;31;31
3338;male;NA;NA;NA;10;10
3339;male;NA;NA;NA;5;5
3340;male;NA;NA;NA;6;6
3341;female;NA;NA;NA;4;4
3342;male;NA;NA;NA;1;1
3343;male;NA;NA;NA;1;1
3344;female;NA;NA;NA;1;1
3345;female;NA;NA;NA;18;18
3346;male;NA;NA;NA;18;18
3347;male;NA;NA;NA;1;1
3348;female;NA;NA;NA;2;2
3349;male;NA;NA;NA;6;6
3350;male;NA;NA;NA;8;8
3351;male;NA;NA;NA;2;2
3352;male;NA;NA;NA;NA;0
3353;male;NA;NA;NA;NA;0
3354;female;NA;NA;NA;2;2
3355;male;NA;NA;NA;1;1
3356;female;NA;NA;NA;12;12
3357;female;NA;NA;NA;1;1
3358;male;NA;NA;NA;NA;0
3359;male;NA;NA;NA;NA;0
3360;female;NA;NA;NA;1;1
3361;male;NA;NA;NA;3;3
3362;male;NA;NA;NA;1;1
3363;male;NA;NA;NA;2;2
3364;female;NA;NA;NA;2;2
3365;male;NA;NA;NA;1;1
3366;male;NA;NA;NA;1;1
3367;male;NA;NA;NA;NA;0
3368;male;NA;NA;NA;3;3
3369;female;NA;NA;NA;2;2
3370;female;NA;NA;NA;1;1
3371;male;NA;NA;NA;NA;0
3372;female;NA;NA;NA;1;1
3373;female;NA;NA;NA;3;3
3374;male;NA;NA;NA;15;15
3375;male;NA;NA;NA;1;1
3376;female;NA;NA;NA;2;2
3377;female;NA;NA;NA;NA;0
3378;male;NA;NA;NA;1;1
3379;female;NA;NA;NA;NA;0
3380;male;NA;NA;NA;8;8
3381;female;NA;NA;NA;2;2
3382;male;NA;NA;NA;2;2
3383;male;NA;NA;NA;NA;0
3384;male;NA;NA;NA;NA;0
3385;female;NA;NA;NA;2;2
3386;female;NA;NA;NA;1;1
3387;male;NA;NA;NA;1;1
3388;male;NA;NA;NA;15;15
3389;male;NA;NA;NA;2;2
3390;female;NA;NA;NA;2;2
3391;male;NA;NA;NA;1;1
3392;female;NA;NA;NA;7;7
3393;male;NA;NA;NA;34;34
3394;female;NA;NA;NA;4;4
3395;male;NA;NA;NA;101;101
3396;female;NA;NA;NA;888;888
3397;female;NA;NA;NA;52;52
3398;female;NA;NA;NA;4;4
3399;female;NA;NA;NA;NA;0
3400;male;NA;NA;NA;1;1
3401;female;NA;NA;NA;NA;0
3402;male;NA;NA;NA;2;2
3403;male;NA;NA;NA;64;64
3404;male;NA;NA;NA;2;2
3405;male;NA;NA;NA;14;14
3406;male;NA;NA;NA;NA;0
3407;male;NA;NA;NA;1;1
3408;female;NA;NA;NA;21;21
3409;male;NA;NA;NA;6;6
3410;female;NA;NA;NA;1;1
3411;female;NA;NA;NA;2;2
3412;female;NA;NA;NA;1;1
3413;female;NA;NA;NA;14;14
3414;male;NA;NA;NA;18;18
3415;male;NA;NA;NA;58;58
3416;male;NA;NA;NA;1;1
3417;female;NA;NA;NA;68;68
3418;male;NA;NA;NA;117;117
3419;female;NA;NA;NA;3;3
3420;male;NA;NA;NA;4;4
3421;male;NA;NA;NA;3;3
3422;male;NA;NA;NA;2;2
3423;male;NA;NA;NA;1;1
3424;male;NA;NA;NA;1;1
3425;male;NA;NA;NA;59;59
3426;male;NA;NA;NA;81;81
3427;male;NA;NA;NA;1;1
3428;male;NA;NA;NA;1;1
3429;male;NA;NA;NA;28;28
3430;female;NA;NA;NA;86;86
3431;female;NA;NA;NA;57;57
3432;male;NA;NA;NA;6;6
3433;female;NA;NA;NA;2;2
3434;female;NA;NA;NA;8;8
3435;male;NA;NA;NA;3;3
3436;male;NA;NA;NA;3;3
3437;female;NA;NA;NA;24;24
3438;male;NA;NA;NA;NA;0
3439;male;NA;NA;NA;2;2
3440;male;NA;NA;NA;15;15
3441;male;NA;NA;NA;17;17
3442;male;NA;NA;NA;1;1
3443;male;NA;NA;NA;2;2
3444;male;NA;NA;NA;1;1
3445;male;NA;NA;NA;3;3
3446;male;NA;NA;NA;10;10
3447;male;NA;NA;NA;9;9
3448;male;NA;NA;NA;9;9
3449;female;NA;NA;NA;4;4
3450;male;NA;NA;NA;188;188
3451;male;NA;NA;NA;3;3
3452;male;NA;NA;NA;1;1
3453;female;NA;NA;NA;3;3
3454;female;NA;NA;NA;1;1
3455;male;NA;NA;NA;1;1
3456;male;NA;NA;NA;4;4
3457;male;NA;NA;NA;6;6
3458;male;NA;NA;NA;NA;0
3459;male;NA;NA;NA;1;1
3460;male;NA;NA;NA;NA;0
3461;female;NA;NA;NA;3;3
3462;male;NA;NA;NA;4;4
3463;male;NA;NA;NA;2;2
3464;male;NA;NA;NA;NA;0
3465;female;NA;NA;NA;2;2
3466;male;NA;NA;NA;1;1
3467;male;NA;NA;NA;2;2
3468;female;NA;NA;NA;NA;0
3469;female;NA;NA;NA;1;1
3470;female;NA;NA;NA;NA;0
3471;female;NA;NA;NA;2;2
3472;female;NA;NA;NA;NA;0
3473;female;NA;NA;NA;1;1
3474;female;NA;NA;NA;2;2
3475;female;NA;NA;NA;NA;0
3476;female;NA;NA;NA;1;1
3477;male;NA;NA;NA;2;2
3478;male;NA;NA;NA;2;2
3479;male;NA;NA;NA;8;8
3480;male;NA;NA;NA;10;10
3481;female;NA;NA;NA;2;2
3482;female;NA;NA;NA;1;1
3483;male;NA;NA;NA;2;2
3484;female;NA;NA;NA;1;1
3485;female;NA;NA;NA;1;1
3486;female;NA;NA;NA;3;3
3487;male;NA;NA;NA;4;4
3488;male;NA;NA;NA;NA;0
3489;female;NA;NA;NA;NA;0
3490;male;NA;NA;NA;2;2
3491;male;NA;NA;NA;1;1
3492;female;NA;NA;NA;NA;0
3493;male;NA;NA;NA;1;1
3494;male;NA;NA;NA;1;1
3495;female;NA;NA;NA;1;1
3496;male;NA;NA;NA;10;10
3497;male;NA;NA;NA;19;19
3498;male;NA;NA;NA;1;1
3499;male;NA;NA;NA;23;23
3500;male;NA;NA;NA;1;1
3501;male;NA;NA;NA;2;2
3502;male;NA;NA;NA;4;4
3503;female;NA;NA;NA;2;2
3504;male;NA;NA;NA;2;2
3505;male;NA;NA;NA;1;1
3506;female;NA;NA;NA;4;4
3507;male;NA;NA;NA;5;5
3508;male;NA;NA;NA;16;16
3509;male;NA;NA;NA;101;101
3510;male;NA;NA;NA;5;5
3511;male;NA;NA;NA;69;69
3512;male;NA;NA;NA;2;2
3513;male;NA;NA;NA;NA;0
3514;female;NA;NA;NA;4;4
3515;male;NA;NA;NA;40;40
3516;female;NA;NA;NA;47;47
3517;female;NA;NA;NA;NA;0
3518;male;NA;NA;NA;1;1
3519;male;NA;NA;NA;1;1
3520;female;NA;NA;NA;1;1
3521;male;NA;NA;NA;8;8
3522;male;NA;NA;NA;3;3
3523;male;NA;NA;NA;4;4
3524;male;NA;NA;NA;6;6
3525;female;NA;NA;NA;1;1
3526;male;NA;NA;NA;NA;0
3527;male;NA;NA;NA;191;191
3528;male;NA;NA;NA;45;45
3529;male;NA;NA;NA;72;72
3530;male;NA;NA;NA;20;20
3531;male;NA;NA;NA;80;80
3532;male;NA;NA;NA;22;22
3533;male;NA;NA;NA;23;23
3534;male;NA;NA;NA;5;5
3535;male;NA;NA;NA;29;29
3536;male;NA;NA;NA;100;100
3537;male;NA;NA;NA;43;43
3538;male;NA;NA;NA;8;8
3539;male;NA;NA;NA;NA;0
3540;male;NA;NA;NA;2;2
3541;male;NA;NA;NA;4;4
3542;male;NA;NA;NA;6;6
3543;male;NA;NA;NA;NA;0
3544;female;NA;NA;NA;14;14
3545;male;NA;NA;NA;3;3
3546;female;NA;NA;NA;4;4
3547;female;NA;NA;NA;2;2
3548;male;NA;NA;NA;17;17
3549;male;NA;NA;NA;20;20
3550;male;NA;NA;NA;180;180
3551;male;NA;NA;NA;2;2
3552;female;NA;NA;NA;1;1
3553;female;NA;NA;NA;1;1
3554;female;NA;NA;NA;1;1
3555;female;NA;NA;NA;9;9
3556;male;NA;NA;NA;4;4
3557;male;NA;NA;NA;5;5
3558;female;NA;NA;NA;55;55
3559;male;NA;NA;NA;5;5
3560;male;NA;NA;NA;3;3
3561;male;NA;NA;NA;NA;0
3562;female;NA;NA;NA;3;3
3563;female;NA;NA;NA;1;1
3564;male;NA;NA;NA;24;24
3565;male;NA;NA;NA;1;1
3566;female;NA;NA;NA;2;2
3567;female;NA;NA;NA;NA;0
3568;male;NA;NA;NA;2;2
3569;male;NA;NA;NA;NA;0
3570;female;NA;NA;NA;NA;0
3571;female;NA;NA;NA;NA;0
3572;female;NA;NA;NA;2;2
3573;female;NA;NA;NA;2;2
3574;female;NA;NA;NA;NA;0
3575;male;NA;NA;NA;1;1
3576;male;NA;NA;NA;NA;0
3577;male;NA;NA;NA;1;1
3578;male;NA;NA;NA;NA;0
3579;male;NA;NA;NA;19;19
3580;male;NA;NA;NA;1;1
3581;female;NA;NA;NA;2;2
3582;female;NA;NA;NA;1;1
3583;male;NA;NA;NA;5;5
3584;female;NA;NA;NA;3;3
3585;male;NA;NA;NA;1;1
3586;female;NA;NA;NA;2;2
3587;female;NA;NA;NA;2;2
3588;male;NA;NA;NA;1;1
3589;male;NA;NA;NA;1;1
3590;male;NA;NA;NA;1;1
3591;male;NA;NA;NA;2;2
3592;female;NA;NA;NA;2;2
3593;female;NA;NA;NA;2;2
3594;male;NA;NA;NA;1;1
3595;male;NA;NA;NA;10;10
3596;female;NA;NA;NA;3;3
3597;male;NA;NA;NA;1;1
3598;female;NA;NA;NA;2;2
3599;female;NA;NA;NA;2;2
3600;female;NA;NA;NA;2;2
3601;female;NA;NA;NA;1;1
3602;female;NA;NA;NA;NA;0
3603;female;NA;NA;NA;1;1
3604;female;NA;NA;NA;1;1
3605;male;NA;NA;NA;4;4
3606;male;NA;NA;NA;1;1
3607;male;NA;NA;NA;19;19
3608;male;NA;NA;NA;2;2
3609;male;NA;NA;NA;2;2
3610;male;NA;NA;NA;1;1
3611;male;NA;NA;NA;6;6
3612;male;NA;NA;NA;15;15
3613;male;NA;NA;NA;1;1
3614;male;NA;NA;NA;2;2
3615;male;NA;NA;NA;2;2
3616;male;NA;NA;NA;2;2
3617;male;NA;NA;NA;1;1
3618;male;NA;NA;NA;33;33
3619;male;NA;NA;NA;2;2
3620;male;NA;NA;NA;1;1
3621;male;NA;NA;NA;2;2
3622;male;NA;NA;NA;14;14
3623;female;NA;NA;NA;16;16
3624;male;NA;NA;NA;NA;0
3625;male;NA;NA;NA;NA;0
3626;female;NA;NA;NA;NA;0
3627;male;NA;NA;NA;1;1
3628;male;NA;NA;NA;7;7
3629;male;NA;NA;NA;78;78
3630;male;NA;NA;NA;15;15
3631;male;NA;NA;NA;77;77
3632;male;NA;NA;NA;11;11
3633;male;NA;NA;NA;5;5
3634;male;NA;NA;NA;56;56
3635;male;NA;NA;NA;13;13
3636;male;NA;NA;NA;65;65
3637;female;NA;NA;NA;16;16
3638;male;NA;NA;NA;10;10
3639;male;NA;NA;NA;7;7
3640;female;NA;NA;NA;11;11
3641;female;NA;NA;NA;2;2
3642;female;NA;NA;NA;3;3
3643;male;NA;NA;NA;31;31
3644;male;NA;NA;NA;1;1
3645;male;NA;NA;NA;NA;0
3646;male;NA;NA;NA;2;2
3647;female;NA;NA;NA;4;4
3648;male;NA;NA;NA;NA;0
3649;male;NA;NA;NA;NA;0
3650;female;NA;NA;NA;13;13
3651;male;NA;NA;NA;NA;0
3652;male;NA;NA;NA;1;1
3653;male;NA;NA;NA;NA;0
3654;female;NA;NA;NA;2;2
3655;male;NA;NA;NA;1;1
3656;male;NA;NA;NA;1;1
3657;male;NA;NA;NA;12;12
3658;male;NA;NA;NA;12;12
3659;male;NA;NA;NA;1;1
3660;male;NA;NA;NA;1;1
3661;male;NA;NA;NA;4;4
3662;male;NA;NA;NA;NA;0
3663;male;NA;NA;NA;NA;0
3664;male;NA;NA;NA;NA;0
3665;male;NA;NA;NA;5;5
3666;female;NA;NA;NA;1;1
3667;male;NA;NA;NA;8;8
3668;female;NA;NA;NA;3;3
3669;male;NA;NA;NA;1;1
3670;male;NA;NA;NA;1;1
3671;male;NA;NA;NA;NA;0
3672;female;NA;NA;NA;18;18
3673;male;NA;NA;NA;197;197
3674;male;NA;NA;NA;NA;0
3675;male;NA;NA;NA;NA;0
3676;male;NA;NA;NA;NA;0
3677;male;NA;NA;NA;NA;0
3678;male;NA;NA;NA;103;103
3679;male;NA;NA;NA;1;1
3680;male;NA;NA;NA;7;7
3681;male;NA;NA;NA;3;3
3682;male;NA;NA;NA;1;1
3683;male;NA;NA;NA;1;1
3684;female;NA;NA;NA;1;1
3685;male;NA;NA;NA;NA;0
3686;male;NA;NA;NA;25;25
3687;male;NA;NA;NA;NA;0
3688;male;NA;NA;NA;12;12
3689;female;NA;NA;NA;3;3
3690;male;NA;NA;NA;1;1
3691;male;NA;NA;NA;1;1
3692;male;NA;NA;NA;1;1
3693;female;NA;NA;NA;1;1
3694;female;NA;NA;NA;3;3
3695;male;NA;NA;NA;1;1
3696;male;NA;NA;NA;1;1
3697;male;NA;NA;NA;NA;0
3698;male;NA;NA;NA;16;16
3699;male;NA;NA;NA;1;1
3700;male;NA;NA;NA;NA;0
3701;male;NA;NA;NA;NA;0
3702;male;NA;NA;NA;NA;0
3703;male;NA;NA;NA;2;2
3704;male;NA;NA;NA;1;1
3705;male;NA;NA;NA;2;2
3706;male;NA;NA;NA;NA;0
3707;male;NA;NA;NA;NA;0
3708;male;NA;NA;NA;4;4
3709;male;NA;NA;NA;9;9
3710;male;NA;NA;NA;2;2
3711;female;NA;NA;NA;2;2
3712;male;NA;NA;NA;1;1
3713;male;NA;NA;NA;6;6
3714;male;NA;NA;NA;13;13
3715;female;NA;NA;NA;8;8
3716;male;NA;NA;NA;2;2
3717;female;NA;NA;NA;1;1
3718;male;NA;NA;NA;2;2
3719;male;NA;NA;NA;5;5
3720;female;NA;NA;NA;1;1
3721;female;NA;NA;NA;1;1
3722;male;NA;NA;NA;1;1
3723;male;NA;NA;NA;17;17
3724;male;NA;NA;NA;4;4
3725;male;NA;NA;NA;12;12
3726;male;NA;NA;NA;11;11
3727;male;NA;NA;NA;2;2
3728;male;NA;NA;NA;1;1
3729;female;NA;NA;NA;NA;0
3730;female;NA;NA;NA;NA;0
3731;female;NA;NA;NA;NA;0
3732;male;NA;NA;NA;2;2
3733;female;NA;NA;NA;11;11
3734;male;NA;NA;NA;4;4
3735;male;NA;NA;NA;12;12
3736;female;NA;NA;NA;2;2
3737;male;NA;NA;NA;1;1
3738;male;NA;NA;NA;9;9
3739;male;NA;NA;NA;1;1
3740;male;NA;NA;NA;1;1
3741;female;NA;NA;NA;1;1
3742;female;NA;NA;NA;1;1
3743;female;NA;NA;NA;5;5
3744;male;NA;NA;NA;1;1
3745;male;NA;NA;NA;1;1
3746;male;NA;NA;NA;1;1
3747;male;NA;NA;NA;1;1
3748;male;NA;NA;NA;1;1
3749;female;NA;NA;NA;1;1
3750;male;NA;NA;NA;1;1
3751;male;NA;NA;NA;1;1
3752;male;NA;NA;NA;9;9
3753;male;NA;NA;NA;8;8
3754;male;NA;NA;NA;2;2
3755;male;NA;NA;NA;1;1
3756;female;NA;NA;NA;4;4
3757;female;NA;NA;NA;NA;0
3758;female;NA;NA;NA;18;18
3759;male;NA;NA;NA;NA;0
3760;female;NA;NA;NA;NA;0
3761;female;NA;NA;NA;NA;0
3762;male;NA;NA;NA;2;2
3763;female;NA;NA;NA;1;1
3764;male;NA;NA;NA;1;1
3765;male;NA;NA;NA;3;3
3766;male;NA;NA;NA;5;5
3767;male;NA;NA;NA;1;1
3768;male;NA;NA;NA;2;2
3769;male;NA;NA;NA;NA;0
3770;male;NA;NA;NA;22;22
3771;male;NA;NA;NA;4;4
3772;male;NA;NA;NA;10;10
3773;female;NA;NA;NA;13;13
3774;female;NA;NA;NA;9;9
3775;female;NA;NA;NA;2;2
3776;male;NA;NA;NA;2;2
3777;male;NA;NA;NA;2;2
3778;male;NA;NA;NA;1;1
3779;male;NA;NA;NA;4;4
3780;female;NA;NA;NA;2;2
3781;female;NA;NA;NA;NA;0
3782;female;NA;NA;NA;2;2
3783;male;NA;NA;NA;1;1
3784;female;NA;NA;NA;2;2
3785;male;NA;NA;NA;3;3
3786;male;NA;NA;NA;1;1
3787;male;NA;NA;NA;1;1
3788;female;NA;NA;NA;2;2
3789;female;NA;NA;NA;1;1
3790;female;NA;NA;NA;NA;0
3791;female;NA;NA;NA;3;3
3792;male;NA;NA;NA;NA;0
3793;male;NA;NA;NA;NA;0
3794;male;NA;NA;NA;1;1
3795;male;NA;NA;NA;NA;0
3796;male;NA;NA;NA;10;10
3797;female;NA;NA;NA;1;1
3798;female;NA;NA;NA;2;2
3799;female;NA;NA;NA;1;1
3800;female;NA;NA;NA;NA;0
3801;female;NA;NA;NA;11;11
3802;male;NA;NA;NA;1;1
3803;female;NA;NA;NA;1;1
3804;male;NA;NA;NA;8;8
3805;female;NA;NA;NA;1;1
3806;female;NA;NA;NA;3;3
3807;male;NA;NA;NA;1;1
3808;female;NA;NA;NA;1;1
3809;female;NA;NA;NA;1;1
3810;female;NA;NA;NA;NA;0
3811;female;NA;NA;NA;2;2
3812;female;NA;NA;NA;3;3
3813;female;NA;NA;NA;NA;0
3814;male;NA;NA;NA;2;2
3815;female;NA;NA;NA;13;13
3816;male;NA;NA;NA;11;11
3817;male;NA;NA;NA;3;3
3818;male;NA;NA;NA;1;1
3819;male;NA;NA;NA;NA;0
3820;male;NA;NA;NA;1;1
3821;female;NA;NA;NA;3;3
3822;female;NA;NA;NA;11;11
3823;female;NA;NA;NA;2;2
3824;male;NA;NA;NA;14;14
3825;male;NA;NA;NA;NA;0
3826;male;NA;NA;NA;3;3
3827;male;NA;NA;NA;1;1
3828;male;NA;NA;NA;3;3
3829;male;NA;NA;NA;1;1
3830;female;NA;NA;NA;1;1
3831;female;NA;NA;NA;1;1
3832;female;NA;NA;NA;2;2
3833;male;NA;NA;NA;6;6
3834;female;NA;NA;NA;10;10
3835;female;NA;NA;NA;2;2
3836;male;NA;NA;NA;1;1
3837;male;NA;NA;NA;NA;0
3838;male;NA;NA;NA;1;1
3839;male;NA;NA;NA;14;14
3840;male;NA;NA;NA;1;1
3841;female;NA;NA;NA;5;5
3842;female;NA;NA;NA;2;2
3843;male;NA;NA;NA;1;1
3844;female;NA;NA;NA;7;7
3845;female;NA;NA;NA;11;11
3846;male;NA;NA;NA;2;2
3847;male;NA;NA;NA;NA;0
3848;female;NA;NA;NA;2;2
3849;male;NA;NA;NA;1;1
3850;male;NA;NA;NA;1;1
3851;female;NA;NA;NA;1;1
3852;male;NA;NA;NA;NA;0
3853;male;NA;NA;NA;1;1
3854;female;NA;NA;NA;2;2
3855;female;NA;NA;NA;1;1
3856;male;NA;NA;NA;1;1
3857;male;NA;NA;NA;1;1
3858;male;NA;NA;NA;1;1
3859;male;NA;NA;NA;NA;0
3860;male;NA;NA;NA;1;1
3861;female;NA;NA;NA;13;13
3862;male;NA;NA;NA;7;7
3863;male;NA;NA;NA;1;1
3864;female;NA;NA;NA;1;1
3865;male;NA;NA;NA;NA;0
3866;female;NA;NA;NA;1;1
3867;female;NA;NA;NA;1;1
3868;male;NA;NA;NA;NA;0
3869;male;NA;NA;NA;29;29
3870;female;NA;NA;NA;1;1
3871;female;NA;NA;NA;2;2
3872;male;NA;NA;NA;2;2
3873;male;NA;NA;NA;NA;0
3874;male;NA;NA;NA;9;9
3875;male;NA;NA;NA;1;1
3876;male;NA;NA;NA;1;1
3877;male;NA;NA;NA;1;1
3878;female;NA;NA;NA;2;2
3879;female;NA;NA;NA;1;1
3880;female;NA;NA;NA;1;1
3881;male;NA;NA;NA;32;32
3882;female;NA;NA;NA;8;8
3883;male;NA;NA;NA;1;1
3884;female;NA;NA;NA;2;2
3885;male;NA;NA;NA;2;2
3886;male;NA;NA;NA;NA;0
3887;male;NA;NA;NA;NA;0
3888;male;NA;NA;NA;4;4
3889;female;NA;NA;NA;1;1
3890;female;NA;NA;NA;1;1
3891;male;NA;NA;NA;2;2
3892;male;NA;NA;NA;6;6
3893;female;NA;NA;NA;2;2
3894;male;NA;NA;NA;2;2
3895;female;NA;NA;NA;1;1
3896;male;NA;NA;NA;1;1
3897;male;NA;NA;NA;4;4
3898;female;NA;NA;NA;4;4
3899;male;NA;NA;NA;1;1
3900;female;NA;NA;NA;1;1
3901;female;NA;NA;NA;5;5
3902;female;NA;NA;NA;6;6
3903;female;NA;NA;NA;NA;0
3904;male;NA;NA;NA;9;9
3905;male;NA;NA;NA;NA;0
3906;female;NA;NA;NA;1;1
3907;male;NA;NA;NA;3;3
3908;male;NA;NA;NA;3;3
3909;male;NA;NA;NA;1;1
3910;female;NA;NA;NA;1;1
3911;female;NA;NA;NA;1;1
3912;male;NA;NA;NA;13;13
3913;male;NA;NA;NA;5;5
3914;male;NA;NA;NA;1;1
3915;male;NA;NA;NA;NA;0
3916;female;NA;NA;NA;1;1
3917;female;NA;NA;NA;1;1
3918;male;NA;NA;NA;1;1
3919;male;NA;NA;NA;2;2
3920;male;NA;NA;NA;1;1
3921;male;NA;NA;NA;8;8
3922;male;NA;NA;NA;8;8
3923;male;NA;NA;NA;1;1
